TreeDepth,PID,Process,Start VPN,End VPN,Tag,Protection,CommitCharge,PrivateMemory,File output,Notes,Hexdump,Disasm
0,2832,MsMpEng.exe,0x19290000,0x19290fff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................",55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc
0,2832,MsMpEng.exe,0x1cc30000,0x1cc3dfff,VadS,PAGE_EXECUTE_READWRITE,14,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................",55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc
0,2832,MsMpEng.exe,0x209f0000,0x20afcfff,VadS,PAGE_EXECUTE_READWRITE,269,1,Disabled,N/A,"
56 57 53 55 41 54 41 55 41 56 41 57 48 83 ec 28 VWSUATAUAVAWH..(
4c 8d 3c 24 48 8b e9 48 8d b1 98 38 00 00 ff e2 L.<$H..H...8....
49 8d 67 28 41 5f 41 5e 41 5d 41 5c 5d 5b 5f 5e I.g(A_A^A]A\\][_^
c3 00 00 40 00 80 00 00 00 48 89 e9 48 b8 f0 d2 ...@.....H..H...",56 57 53 55 41 54 41 55 41 56 41 57 48 83 ec 28 4c 8d 3c 24 48 8b e9 48 8d b1 98 38 00 00 ff e2 49 8d 67 28 41 5f 41 5e 41 5d 41 5c 5d 5b 5f 5e c3 00 00 40 00 80 00 00 00 48 89 e9 48 b8 f0 d2
0,6188,SearchApp.exe,0xbf00000,0xbf1ffff,VadS,PAGE_EXECUTE_READWRITE,7,1,Disabled,N/A,"
48 89 54 24 10 48 89 4c 24 08 4c 89 44 24 18 4c H.T$.H.L$.L.D$.L
89 4c 24 20 48 8b 41 28 48 8b 48 08 48 8b 51 50 .L$ H.A(H.H.H.QP
48 83 e2 f8 48 8b ca 48 b8 60 00 f0 0b 00 00 00 H...H..H.`......
00 48 2b c8 48 81 f9 70 0f 00 00 76 09 48 c7 c1 .H+.H..p...v.H..",48 89 54 24 10 48 89 4c 24 08 4c 89 44 24 18 4c 89 4c 24 20 48 8b 41 28 48 8b 48 08 48 8b 51 50 48 83 e2 f8 48 8b ca 48 b8 60 00 f0 0b 00 00 00 00 48 2b c8 48 81 f9 70 0f 00 00 76 09 48 c7 c1
0,6188,SearchApp.exe,0x1edd0000,0x1ee33fff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,N/A,"
e9 fb af 9a ef ff ff ff ff cc cc cc cc cc cc cc ................
e9 eb 57 93 ef ff ff ff ff cc cc cc cc cc cc cc ..W.............
e9 db c7 9b ef ff ff ff ff cc cc cc cc cc cc cc ................
e9 cb 59 93 ef ff ff ff ff cc cc cc cc cc cc cc ..Y.............",e9 fb af 9a ef ff ff ff ff cc cc cc cc cc cc cc e9 eb 57 93 ef ff ff ff ff cc cc cc cc cc cc cc e9 db c7 9b ef ff ff ff ff cc cc cc cc cc cc cc e9 cb 59 93 ef ff ff ff ff cc cc cc cc cc cc cc
0,5844,powershell.exe,0x1b140000,0x1b14ffff,VadS,PAGE_EXECUTE_READWRITE,15,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 a5 0c d2 bc 5d 03 00 01 ............]...
ee ff ee ff 02 00 00 00 20 01 14 1b 00 00 00 00 ........ .......
20 01 14 1b 00 00 00 00 00 00 14 1b 00 00 00 00  ...............
00 00 14 1b 00 00 00 00 0f 00 00 00 00 00 00 00 ................",00 00 00 00 00 00 00 00 a5 0c d2 bc 5d 03 00 01 ee ff ee ff 02 00 00 00 20 01 14 1b 00 00 00 00 20 01 14 1b 00 00 00 00 00 00 14 1b 00 00 00 00 00 00 14 1b 00 00 00 00 0f 00 00 00 00 00 00 00
0,5844,powershell.exe,0x1b4d0000,0x1b4dcfff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 90 78 14 1b 00 00 00 00 .........x......
90 78 14 1b 00 00 00 00 00 00 14 1b 00 00 00 00 .x..............
a0 0e 4d 1b 00 00 00 00 00 10 4d 1b 00 00 00 00 ..M.......M.....
00 d0 4d 1b 00 00 00 00 03 00 00 00 00 00 00 00 ..M.............",00 00 00 00 00 00 00 00 90 78 14 1b 00 00 00 00 90 78 14 1b 00 00 00 00 00 00 14 1b 00 00 00 00 a0 0e 4d 1b 00 00 00 00 00 10 4d 1b 00 00 00 00 00 d0 4d 1b 00 00 00 00 03 00 00 00 00 00 00 00
0,1316,powershell.exe,0x1af40000,0x1af4ffff,VadS,PAGE_EXECUTE_READWRITE,10,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 af 67 f8 b0 2a 33 00 01 .........g..*3..
ee ff ee ff 02 00 00 00 20 01 f4 1a 00 00 00 00 ........ .......
20 01 f4 1a 00 00 00 00 00 00 f4 1a 00 00 00 00  ...............
00 00 f4 1a 00 00 00 00 0f 00 00 00 00 00 00 00 ................",00 00 00 00 00 00 00 00 af 67 f8 b0 2a 33 00 01 ee ff ee ff 02 00 00 00 20 01 f4 1a 00 00 00 00 20 01 f4 1a 00 00 00 00 00 00 f4 1a 00 00 00 00 00 00 f4 1a 00 00 00 00 0f 00 00 00 00 00 00 00
0,1316,powershell.exe,0x2c40000,0x2c4ffff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 08 3b 77 0f 06 65 00 01 .........;w..e..
ee ff ee ff 02 00 00 00 20 01 c4 02 00 00 00 00 ........ .......
20 01 c4 02 00 00 00 00 00 00 c4 02 00 00 00 00  ...............
00 00 c4 02 00 00 00 00 0f 00 00 00 00 00 00 00 ................",00 00 00 00 00 00 00 00 08 3b 77 0f 06 65 00 01 ee ff ee ff 02 00 00 00 20 01 c4 02 00 00 00 00 20 01 c4 02 00 00 00 00 00 00 c4 02 00 00 00 00 00 00 c4 02 00 00 00 00 0f 00 00 00 00 00 00 00
0,1316,powershell.exe,0x1b0b0000,0x1b0bcfff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 90 78 f4 1a 00 00 00 00 .........x......
90 78 f4 1a 00 00 00 00 00 00 f4 1a 00 00 00 00 .x..............
e0 0d 0b 1b 00 00 00 00 00 10 0b 1b 00 00 00 00 ................
00 d0 0b 1b 00 00 00 00 02 00 00 00 00 00 00 00 ................",00 00 00 00 00 00 00 00 90 78 f4 1a 00 00 00 00 90 78 f4 1a 00 00 00 00 00 00 f4 1a 00 00 00 00 e0 0d 0b 1b 00 00 00 00 00 10 0b 1b 00 00 00 00 00 d0 0b 1b 00 00 00 00 02 00 00 00 00 00 00 00
0,1316,powershell.exe,0x7df422d00000,0x7df422d9ffff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,N/A,"
d8 ff ff ff ff ff ff ff 08 00 00 00 00 00 00 00 ................
01 00 00 00 00 00 00 00 00 02 0e 03 38 00 00 00 ............8...
68 01 04 08 0c 00 00 00 b0 0b 70 50 f8 7f 00 00 h.........pP....
00 10 6b 50 f8 7f 00 00 08 53 82 50 f8 7f 00 00 ..kP.....S.P....",d8 ff ff ff ff ff ff ff 08 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 02 0e 03 38 00 00 00 68 01 04 08 0c 00 00 00 b0 0b 70 50 f8 7f 00 00 00 10 6b 50 f8 7f 00 00 08 53 82 50 f8 7f 00 00
0,1316,powershell.exe,0x7df422cf0000,0x7df422cfffff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 78 0d 00 00 00 00 00 00 ........x.......
0c 00 00 00 49 c7 c2 00 00 00 00 48 b8 10 ec f1 ....I......H....
51 f8 7f 00 00 ff e0 49 c7 c2 01 00 00 00 48 b8 Q......I......H.
10 ec f1 51 f8 7f 00 00 ff e0 49 c7 c2 02 00 00 ...Q......I.....",00 00 00 00 00 00 00 00 78 0d 00 00 00 00 00 00 0c 00 00 00 49 c7 c2 00 00 00 00 48 b8 10 ec f1 51 f8 7f 00 00 ff e0 49 c7 c2 01 00 00 00 48 b8 10 ec f1 51 f8 7f 00 00 ff e0 49 c7 c2 02 00 00
0,7804,powershell.exe,0x1b3b0000,0x1b3bffff,VadS,PAGE_EXECUTE_READWRITE,8,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 f2 32 b7 5c df 8d 00 01 .........2.\\....
ee ff ee ff 02 00 00 00 20 01 3b 1b 00 00 00 00 ........ .;.....
20 01 3b 1b 00 00 00 00 00 00 3b 1b 00 00 00 00  .;.......;.....
00 00 3b 1b 00 00 00 00 0f 00 00 00 00 00 00 00 ..;.............",00 00 00 00 00 00 00 00 f2 32 b7 5c df 8d 00 01 ee ff ee ff 02 00 00 00 20 01 3b 1b 00 00 00 00 20 01 3b 1b 00 00 00 00 00 00 3b 1b 00 00 00 00 00 00 3b 1b 00 00 00 00 0f 00 00 00 00 00 00 00
0,7804,powershell.exe,0x2ce0000,0x2ceffff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 c1 aa df 38 58 cf 00 01 ...........8X...
ee ff ee ff 02 00 00 00 20 01 ce 02 00 00 00 00 ........ .......
20 01 ce 02 00 00 00 00 00 00 ce 02 00 00 00 00  ...............
00 00 ce 02 00 00 00 00 0f 00 00 00 00 00 00 00 ................",00 00 00 00 00 00 00 00 c1 aa df 38 58 cf 00 01 ee ff ee ff 02 00 00 00 20 01 ce 02 00 00 00 00 20 01 ce 02 00 00 00 00 00 00 ce 02 00 00 00 00 00 00 ce 02 00 00 00 00 0f 00 00 00 00 00 00 00
0,7804,powershell.exe,0x1b770000,0x1b77cfff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 90 78 3b 1b 00 00 00 00 .........x;.....
90 78 3b 1b 00 00 00 00 00 00 3b 1b 00 00 00 00 .x;.......;.....
e0 0d 77 1b 00 00 00 00 00 10 77 1b 00 00 00 00 ..w.......w.....
00 d0 77 1b 00 00 00 00 01 00 00 00 00 00 00 00 ..w.............",00 00 00 00 00 00 00 00 90 78 3b 1b 00 00 00 00 90 78 3b 1b 00 00 00 00 00 00 3b 1b 00 00 00 00 e0 0d 77 1b 00 00 00 00 00 10 77 1b 00 00 00 00 00 d0 77 1b 00 00 00 00 01 00 00 00 00 00 00 00
0,7804,powershell.exe,0x7df454890000,0x7df45492ffff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,N/A,"
d8 ff ff ff ff ff ff ff 08 00 00 00 00 00 00 00 ................
01 00 00 00 00 00 00 00 00 02 0e 03 38 00 00 00 ............8...
68 01 04 08 0c 00 00 00 b0 0b 70 50 f8 7f 00 00 h.........pP....
00 10 6b 50 f8 7f 00 00 08 53 82 50 f8 7f 00 00 ..kP.....S.P....",d8 ff ff ff ff ff ff ff 08 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 02 0e 03 38 00 00 00 68 01 04 08 0c 00 00 00 b0 0b 70 50 f8 7f 00 00 00 10 6b 50 f8 7f 00 00 08 53 82 50 f8 7f 00 00
0,7804,powershell.exe,0x7df454880000,0x7df45488ffff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 78 0d 00 00 00 00 00 00 ........x.......
0c 00 00 00 49 c7 c2 00 00 00 00 48 b8 10 ec f1 ....I......H....
51 f8 7f 00 00 ff e0 49 c7 c2 01 00 00 00 48 b8 Q......I......H.
10 ec f1 51 f8 7f 00 00 ff e0 49 c7 c2 02 00 00 ...Q......I.....",00 00 00 00 00 00 00 00 78 0d 00 00 00 00 00 00 0c 00 00 00 49 c7 c2 00 00 00 00 48 b8 10 ec f1 51 f8 7f 00 00 ff e0 49 c7 c2 01 00 00 00 48 b8 10 ec f1 51 f8 7f 00 00 ff e0 49 c7 c2 02 00 00
0,6764,powershell.exe,0x1a8b0000,0x1a8bffff,VadS,PAGE_EXECUTE_READWRITE,8,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 32 b5 b3 0b 6a 06 00 01 ........2...j...
ee ff ee ff 02 00 00 00 20 01 8b 1a 00 00 00 00 ........ .......
20 01 8b 1a 00 00 00 00 00 00 8b 1a 00 00 00 00  ...............
00 00 8b 1a 00 00 00 00 0f 00 00 00 00 00 00 00 ................",00 00 00 00 00 00 00 00 32 b5 b3 0b 6a 06 00 01 ee ff ee ff 02 00 00 00 20 01 8b 1a 00 00 00 00 20 01 8b 1a 00 00 00 00 00 00 8b 1a 00 00 00 00 00 00 8b 1a 00 00 00 00 0f 00 00 00 00 00 00 00
0,6764,powershell.exe,0x9b0000,0x9bffff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 6b 37 59 b0 b3 2c 00 01 ........k7Y..,..
ee ff ee ff 02 00 00 00 20 01 9b 00 00 00 00 00 ........ .......
20 01 9b 00 00 00 00 00 00 00 9b 00 00 00 00 00  ...............
00 00 9b 00 00 00 00 00 0f 00 00 00 00 00 00 00 ................",00 00 00 00 00 00 00 00 6b 37 59 b0 b3 2c 00 01 ee ff ee ff 02 00 00 00 20 01 9b 00 00 00 00 00 20 01 9b 00 00 00 00 00 00 00 9b 00 00 00 00 00 00 00 9b 00 00 00 00 00 0f 00 00 00 00 00 00 00
0,6764,powershell.exe,0x1ab60000,0x1ab6cfff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 90 78 8b 1a 00 00 00 00 .........x......
90 78 8b 1a 00 00 00 00 00 00 8b 1a 00 00 00 00 .x..............
e0 0d b6 1a 00 00 00 00 00 10 b6 1a 00 00 00 00 ................
00 d0 b6 1a 00 00 00 00 01 00 00 00 00 00 00 00 ................",00 00 00 00 00 00 00 00 90 78 8b 1a 00 00 00 00 90 78 8b 1a 00 00 00 00 00 00 8b 1a 00 00 00 00 e0 0d b6 1a 00 00 00 00 00 10 b6 1a 00 00 00 00 00 d0 b6 1a 00 00 00 00 01 00 00 00 00 00 00 00
0,6764,powershell.exe,0x7df4591a0000,0x7df45923ffff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,N/A,"
d8 ff ff ff ff ff ff ff 08 00 00 00 00 00 00 00 ................
01 00 00 00 00 00 00 00 00 02 0e 03 38 00 00 00 ............8...
68 01 04 08 0c 00 00 00 b0 0b 70 50 f8 7f 00 00 h.........pP....
00 10 6b 50 f8 7f 00 00 08 53 82 50 f8 7f 00 00 ..kP.....S.P....",d8 ff ff ff ff ff ff ff 08 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 02 0e 03 38 00 00 00 68 01 04 08 0c 00 00 00 b0 0b 70 50 f8 7f 00 00 00 10 6b 50 f8 7f 00 00 08 53 82 50 f8 7f 00 00
0,6764,powershell.exe,0x7df459190000,0x7df45919ffff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 78 0d 00 00 00 00 00 00 ........x.......
0c 00 00 00 49 c7 c2 00 00 00 00 48 b8 10 ec f1 ....I......H....
51 f8 7f 00 00 ff e0 49 c7 c2 01 00 00 00 48 b8 Q......I......H.
10 ec f1 51 f8 7f 00 00 ff e0 49 c7 c2 02 00 00 ...Q......I.....",00 00 00 00 00 00 00 00 78 0d 00 00 00 00 00 00 0c 00 00 00 49 c7 c2 00 00 00 00 48 b8 10 ec f1 51 f8 7f 00 00 ff e0 49 c7 c2 01 00 00 00 48 b8 10 ec f1 51 f8 7f 00 00 ff e0 49 c7 c2 02 00 00
0,5136,powershell.exe,0x29c0000,0x29cffff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 10 60 bf 26 f3 91 00 01 .........`.&....
ee ff ee ff 02 00 00 00 20 01 9c 02 00 00 00 00 ........ .......
20 01 9c 02 00 00 00 00 00 00 9c 02 00 00 00 00  ...............
00 00 9c 02 00 00 00 00 0f 00 00 00 00 00 00 00 ................",00 00 00 00 00 00 00 00 10 60 bf 26 f3 91 00 01 ee ff ee ff 02 00 00 00 20 01 9c 02 00 00 00 00 20 01 9c 02 00 00 00 00 00 00 9c 02 00 00 00 00 00 00 9c 02 00 00 00 00 0f 00 00 00 00 00 00 00
0,5136,powershell.exe,0xf70000,0xf7ffff,VadS,PAGE_EXECUTE_READWRITE,8,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 e3 26 18 a3 f9 53 00 01 .........&...S..
ee ff ee ff 02 00 00 00 20 01 f7 00 00 00 00 00 ........ .......
20 01 f7 00 00 00 00 00 00 00 f7 00 00 00 00 00  ...............
00 00 f7 00 00 00 00 00 0f 00 00 00 00 00 00 00 ................",00 00 00 00 00 00 00 00 e3 26 18 a3 f9 53 00 01 ee ff ee ff 02 00 00 00 20 01 f7 00 00 00 00 00 20 01 f7 00 00 00 00 00 00 00 f7 00 00 00 00 00 00 00 f7 00 00 00 00 00 0f 00 00 00 00 00 00 00
0,5136,powershell.exe,0x1b580000,0x1b58cfff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
00 00 00 00 00 00 00 00 10 79 f7 00 00 00 00 00 .........y......
10 79 f7 00 00 00 00 00 00 00 f7 00 00 00 00 00 .y..............
e0 0d 58 1b 00 00 00 00 00 10 58 1b 00 00 00 00 ..X.......X.....
00 d0 58 1b 00 00 00 00 01 00 00 00 00 00 00 00 ..X.............",00 00 00 00 00 00 00 00 10 79 f7 00 00 00 00 00 10 79 f7 00 00 00 00 00 00 00 f7 00 00 00 00 00 e0 0d 58 1b 00 00 00 00 00 10 58 1b 00 00 00 00 00 d0 58 1b 00 00 00 00 01 00 00 00 00 00 00 00
0,5136,powershell.exe,0x7df4ba680000,0x7df4ba71ffff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,N/A,"
d8 ff ff ff ff ff ff ff 08 00 00 00 00 00 00 00 ................
01 00 00 00 00 00 00 00 00 02 0e 03 38 00 00 00 ............8...
68 01 04 08 0c 00 00 00 b0 0b 70 50 f8 7f 00 00 h.........pP....
00 10 6b 50 f8 7f 00 00 08 53 82 50 f8 7f 00 00 ..kP.....S.P....",d8 ff ff ff ff ff ff ff 08 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 02 0e 03 38 00 00 00 68 01 04 08 0c 00 00 00 b0 0b 70 50 f8 7f 00 00 00 10 6b 50 f8 7f 00 00 08 53 82 50 f8 7f 00 00
