TreeDepth,PID,Process,Start VPN,End VPN,Tag,Protection,CommitCharge,PrivateMemory,File output,Notes,Hexdump,Disasm
0,2964,MsMpEng.exe,0x179e0000,0x17bdffff,VadS,PAGE_EXECUTE_READWRITE,512,1,Disabled,N/A,"
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc 0c 00 4e 00 0c 00 01 05 48 8b 55 28 48 8b 8d ...N.....H.U(H..",cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc 0c 00 4e 00 0c 00 01 05 48 8b 55 28 48 8b 8d
0,7264,SearchApp.exe,0xe620000,0xe63ffff,VadS,PAGE_EXECUTE_READWRITE,3,1,Disabled,N/A,"
__ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ ................
__ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ ................
__ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ ................
__ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ ................",00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0,7264,SearchApp.exe,0x1f770000,0x1f7d3fff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,N/A,"
e9 fb ff fd ef ff ff ff ff cc cc cc cc cc cc cc ................
e9 eb 0f fe ef ff ff ff ff cc cc cc cc cc cc cc ................
e9 db 17 fe ef ff ff ff ff cc cc cc cc cc cc cc ................
e9 cb 1b fe ef ff ff ff ff cc cc cc cc cc cc cc ................",e9 fb ff fd ef ff ff ff ff cc cc cc cc cc cc cc e9 eb 0f fe ef ff ff ff ff cc cc cc cc cc cc cc e9 db 17 fe ef ff ff ff ff cc cc cc cc cc cc cc e9 cb 1b fe ef ff ff ff ff cc cc cc cc cc cc cc
0,7728,PhoneExperienc,0x7fff713c0000,0x7fff713cffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
ff 25 fa 3f 00 00 4c 8b 15 fb 3f 00 00 ff 25 fd .%.?..L...?...%.
3f 00 00 90 66 66 66 66 ff 25 fa 3f 00 00 4c 8b ?...ffff.%.?..L.
15 fb 3f 00 00 ff 25 fd 3f 00 00 90 66 66 66 66 ..?...%.?...ffff
ff 25 fa 3f 00 00 4c 8b 15 fb 3f 00 00 ff 25 fd .%.?..L...?...%.",ff 25 fa 3f 00 00 4c 8b 15 fb 3f 00 00 ff 25 fd 3f 00 00 90 66 66 66 66 ff 25 fa 3f 00 00 4c 8b 15 fb 3f 00 00 ff 25 fd 3f 00 00 90 66 66 66 66 ff 25 fa 3f 00 00 4c 8b 15 fb 3f 00 00 ff 25 fd
0,7728,PhoneExperienc,0x9b0000,0x9bafff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 ................
ee dd ee dd 00 10 00 40 00 00 00 00 05 00 00 00 .......@........
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................",00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 ee dd ee dd 00 10 00 40 00 00 00 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0,7728,PhoneExperienc,0x7fff70db0000,0x7fff70dbffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
1e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 40 c8 70 ff 7f 00 00 b1 1d 00 06 ff ff ff ff .@.p............
00 00 00 00 00 00 00 00 08 06 00 2a 00 00 00 00 ...........*....
3a 00 db 70 ff 7f 00 00 1e 00 00 00 00 00 00 00 :..p............",1e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 40 c8 70 ff 7f 00 00 b1 1d 00 06 ff ff ff ff 00 00 00 00 00 00 00 00 08 06 00 2a 00 00 00 00 3a 00 db 70 ff 7f 00 00 1e 00 00 00 00 00 00 00
0,7728,PhoneExperienc,0x7fff70c80000,0x7fff70c8ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
78 34 d4 70 ff 7f 00 00 00 00 00 00 00 00 00 00 x4.p............
00 34 d4 70 ff 7f 00 00 ff ff ff ff 00 00 00 00 .4.p............
00 00 00 00 00 00 00 00 a1 00 10 00 00 00 40 00 ..............@.",00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 78 34 d4 70 ff 7f 00 00 00 00 00 00 00 00 00 00 00 34 d4 70 ff 7f 00 00 ff ff ff ff 00 00 00 00 00 00 00 00 00 00 00 00 a1 00 10 00 00 00 40 00
0,7728,PhoneExperienc,0x7fff70c70000,0x7fff70c7ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
c3 66 66 66 66 66 66 66 0f 1f 84 00 00 00 00 00 .fffffff........
48 89 11 4c 8b c1 48 b8 40 ea 00 94 40 00 00 00 H..L..H.@...@...
48 c1 e9 16 80 3c 01 00 75 04 f3 c3 66 90 49 b9 H....<..u...f.I.
00 00 40 82 00 00 00 00 49 3b d1 73 01 c3 49 b9 ..@.....I;.s..I.",c3 66 66 66 66 66 66 66 0f 1f 84 00 00 00 00 00 48 89 11 4c 8b c1 48 b8 40 ea 00 94 40 00 00 00 48 c1 e9 16 80 3c 01 00 75 04 f3 c3 66 90 49 b9 00 00 40 82 00 00 00 00 49 3b d1 73 01 c3 49 b9
0,7728,PhoneExperienc,0x7fff70d70000,0x7fff70d7ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
00 1f d7 70 ff 7f 00 00 18 08 d7 70 ff 7f 00 00 ...p.......p....
ff 37 02 40 00 00 00 00 94 86 00 00 2b 00 a8 00 .7.@........+...
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 95 46 04 00 04 00 20 09 .........F.... .",00 1f d7 70 ff 7f 00 00 18 08 d7 70 ff 7f 00 00 ff 37 02 40 00 00 00 00 94 86 00 00 2b 00 a8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 95 46 04 00 04 00 20 09
0,7728,PhoneExperienc,0x7fff70d30000,0x7fff70d3ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
ff 25 fa 3f 00 00 4c 8b 15 fb 3f 00 00 ff 25 fd .%.?..L...?...%.
3f 00 00 90 66 66 66 66 ff 25 fa 3f 00 00 4c 8b ?...ffff.%.?..L.
15 fb 3f 00 00 ff 25 fd 3f 00 00 90 66 66 66 66 ..?...%.?...ffff
ff 25 fa 3f 00 00 4c 8b 15 fb 3f 00 00 ff 25 fd .%.?..L...?...%.",ff 25 fa 3f 00 00 4c 8b 15 fb 3f 00 00 ff 25 fd 3f 00 00 90 66 66 66 66 ff 25 fa 3f 00 00 4c 8b 15 fb 3f 00 00 ff 25 fd 3f 00 00 90 66 66 66 66 ff 25 fa 3f 00 00 4c 8b 15 fb 3f 00 00 ff 25 fd
0,7728,PhoneExperienc,0x7fff70ca0000,0x7fff70d1ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
88 29 63 71 ff 7f 00 00 00 00 00 00 00 00 00 00 .)cq............
40 ac 42 71 ff 7f 00 00 70 a8 e4 71 ff 7f 00 00 @.Bq....p..q....
c0 f7 ed 70 ff 7f 00 00 58 34 42 71 ff 7f 00 00 ...p....X4Bq....",00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 29 63 71 ff 7f 00 00 00 00 00 00 00 00 00 00 40 ac 42 71 ff 7f 00 00 70 a8 e4 71 ff 7f 00 00 c0 f7 ed 70 ff 7f 00 00 58 34 42 71 ff 7f 00 00
0,7728,PhoneExperienc,0x7fff70c90000,0x7fff70c9ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
40 0c dc 70 ff 7f 00 00 40 0c dc 70 ff 7f 00 00 @..p....@..p....
60 0c dc 70 ff 7f 00 00 40 0c dc 70 ff 7f 00 00 `..p....@..p....
40 0c dc 70 ff 7f 00 00 40 0c dc 70 ff 7f 00 00 @..p....@..p....
80 0c dc 70 ff 7f 00 00 80 0c dc 70 ff 7f 00 00 ...p.......p....",40 0c dc 70 ff 7f 00 00 40 0c dc 70 ff 7f 00 00 60 0c dc 70 ff 7f 00 00 40 0c dc 70 ff 7f 00 00 40 0c dc 70 ff 7f 00 00 40 0c dc 70 ff 7f 00 00 80 0c dc 70 ff 7f 00 00 80 0c dc 70 ff 7f 00 00
0,7728,PhoneExperienc,0x7fff70d20000,0x7fff70d2ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
4c 8b 15 f9 3f 00 00 ff 25 fb 3f 00 00 90 66 90 L...?...%.?...f.
ff 25 fa 3f 00 00 4c 8b 4c 8b 15 f9 3f 00 00 ff .%.?..L.L...?...
25 fb 3f 00 00 90 66 90 ff 25 fa 3f 00 00 4c 8b %.?...f..%.?..L.
4c 8b 15 f9 3f 00 00 ff 25 fb 3f 00 00 90 66 90 L...?...%.?...f.",4c 8b 15 f9 3f 00 00 ff 25 fb 3f 00 00 90 66 90 ff 25 fa 3f 00 00 4c 8b 4c 8b 15 f9 3f 00 00 ff 25 fb 3f 00 00 90 66 90 ff 25 fa 3f 00 00 4c 8b 4c 8b 15 f9 3f 00 00 ff 25 fb 3f 00 00 90 66 90
0,7728,PhoneExperienc,0x7fff70d50000,0x7fff70d5ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
98 ba d4 70 ff 7f 00 00 70 16 57 71 ff 7f 00 00 ...p....p.Wq....
11 f9 91 2b 00 00 00 00 00 00 00 00 00 00 00 00 ...+............
00 00 00 00 00 00 00 00 58 bb d4 70 ff 7f 00 00 ........X..p....
00 00 00 00 00 00 00 00 28 bb d4 70 ff 7f 00 00 ........(..p....",98 ba d4 70 ff 7f 00 00 70 16 57 71 ff 7f 00 00 11 f9 91 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 58 bb d4 70 ff 7f 00 00 00 00 00 00 00 00 00 00 28 bb d4 70 ff 7f 00 00
0,7728,PhoneExperienc,0x7fff70d40000,0x7fff70d4ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
00 00 0c 00 00 00 00 00 00 f0 09 00 0b 00 02 00 ................
30 47 c8 70 ff 7f 00 00 00 40 c8 70 ff 7f 00 00 0G.p.....@.p....
c0 00 d4 70 ff 7f 00 00 f0 e8 d1 70 ff 7f 00 00 ...p.......p....
00 00 00 00 00 00 00 00 58 00 d4 70 ff 7f 00 00 ........X..p....",00 00 0c 00 00 00 00 00 00 f0 09 00 0b 00 02 00 30 47 c8 70 ff 7f 00 00 00 40 c8 70 ff 7f 00 00 c0 00 d4 70 ff 7f 00 00 f0 e8 d1 70 ff 7f 00 00 00 00 00 00 00 00 00 00 58 00 d4 70 ff 7f 00 00
0,7728,PhoneExperienc,0x7fff70d60000,0x7fff70d6ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
80 00 00 00 00 00 00 00 00 40 c8 70 ff 7f 00 00 .........@.p....
00 00 00 00 00 00 00 00 70 00 d6 70 ff 7f 00 00 ........p..p....
00 00 00 00 00 00 00 00 05 01 02 40 00 00 00 00 ...........@....",00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 80 00 00 00 00 00 00 00 00 40 c8 70 ff 7f 00 00 00 00 00 00 00 00 00 00 70 00 d6 70 ff 7f 00 00 00 00 00 00 00 00 00 00 05 01 02 40 00 00 00 00
0,7728,PhoneExperienc,0x7fff70d90000,0x7fff70d9ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
10 00 0c 20 00 00 00 00 81 7f 02 00 00 00 14 00 ... ............
30 47 c8 70 ff 7f 00 00 00 40 c8 70 ff 7f 00 00 0G.p.....@.p....
80 01 d9 70 ff 7f 00 00 78 cf d5 70 ff 7f 00 00 ...p....x..p....
f0 00 d9 70 ff 7f 00 00 48 00 d9 70 ff 7f 00 00 ...p....H..p....",10 00 0c 20 00 00 00 00 81 7f 02 00 00 00 14 00 30 47 c8 70 ff 7f 00 00 00 40 c8 70 ff 7f 00 00 80 01 d9 70 ff 7f 00 00 78 cf d5 70 ff 7f 00 00 f0 00 d9 70 ff 7f 00 00 48 00 d9 70 ff 7f 00 00
0,7728,PhoneExperienc,0x7fff70d80000,0x7fff70d8ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
48 00 d8 70 ff 7f 00 00 00 00 00 00 00 00 00 00 H..p............
05 01 03 40 00 00 00 00 33 80 00 00 00 00 a0 00 ...@....3.......
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
34 80 03 00 01 00 a0 00 00 00 00 00 00 00 00 00 4...............",48 00 d8 70 ff 7f 00 00 00 00 00 00 00 00 00 00 05 01 03 40 00 00 00 00 33 80 00 00 00 00 a0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 34 80 03 00 01 00 a0 00 00 00 00 00 00 00 00 00
0,7728,PhoneExperienc,0x7fff70da0000,0x7fff70daffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
00 00 10 00 18 00 00 00 04 0f 02 00 09 00 01 00 ................
30 47 c8 70 ff 7f 00 00 00 40 c8 70 ff 7f 00 00 0G.p.....@.p....
a8 00 da 70 ff 7f 00 00 38 f0 d5 70 ff 7f 00 00 ...p....8..p....
00 00 00 00 00 00 00 00 58 00 da 70 ff 7f 00 00 ........X..p....",00 00 10 00 18 00 00 00 04 0f 02 00 09 00 01 00 30 47 c8 70 ff 7f 00 00 00 40 c8 70 ff 7f 00 00 a8 00 da 70 ff 7f 00 00 38 f0 d5 70 ff 7f 00 00 00 00 00 00 00 00 00 00 58 00 da 70 ff 7f 00 00
0,7728,PhoneExperienc,0x7fff71030000,0x7fff7103ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
e7 0d 00 80 00 00 00 00 00 00 00 00 00 00 00 00 ................
03 70 00 00 00 00 00 00 3b ca e9 52 00 00 00 00 .p......;..R....
e9 0d 00 80 00 00 00 00 00 00 00 00 00 00 00 00 ................
83 3f 02 00 00 00 00 00 aa e4 8e 33 00 00 00 00 .?.........3....",e7 0d 00 80 00 00 00 00 00 00 00 00 00 00 00 00 03 70 00 00 00 00 00 00 3b ca e9 52 00 00 00 00 e9 0d 00 80 00 00 00 00 00 00 00 00 00 00 00 00 83 3f 02 00 00 00 00 00 aa e4 8e 33 00 00 00 00
0,7728,PhoneExperienc,0x7fff70ec0000,0x7fff70ecffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
e8 ff ff ff ff ff ff ff 08 00 00 00 00 00 00 00 ................
01 00 00 00 00 00 00 00 30 02 00 21 20 00 00 00 ........0..! ...
47 4e 0a 00 1e 00 08 00 30 47 c8 70 ff 7f 00 00 GN......0G.p....
00 40 c8 70 ff 7f 00 00 80 03 ec 70 ff 7f 00 00 .@.p.......p....",e8 ff ff ff ff ff ff ff 08 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 30 02 00 21 20 00 00 00 47 4e 0a 00 1e 00 08 00 30 47 c8 70 ff 7f 00 00 00 40 c8 70 ff 7f 00 00 80 03 ec 70 ff 7f 00 00
0,7728,PhoneExperienc,0x7fff70e60000,0x7fff70e6ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
7f 03 00 80 00 00 00 00 00 00 00 00 00 00 00 00 ................
d8 f9 e5 70 ff 7f 00 00 46 06 98 86 00 00 00 00 ...p....F.......
81 03 00 80 00 00 00 00 00 00 00 00 00 00 00 00 ................
98 c8 e5 70 ff 7f 00 00 d0 ff b1 b2 00 00 00 00 ...p............",7f 03 00 80 00 00 00 00 00 00 00 00 00 00 00 00 d8 f9 e5 70 ff 7f 00 00 46 06 98 86 00 00 00 00 81 03 00 80 00 00 00 00 00 00 00 00 00 00 00 00 98 c8 e5 70 ff 7f 00 00 d0 ff b1 b2 00 00 00 00
0,7728,PhoneExperienc,0x7fff70e40000,0x7fff70e4ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
00 00 00 00 00 00 00 00 20 22 d3 70 ff 7f 00 00 ........ "".p....
00 00 00 00 00 00 00 00 38 22 d3 70 ff 7f 00 00 ........8"".p....
00 00 00 00 00 00 00 00 50 22 d3 70 ff 7f 00 00 ........P"".p....
40 01 e4 70 ff 7f 00 00 00 00 00 00 00 00 00 00 @..p............",00 00 00 00 00 00 00 00 20 22 d3 70 ff 7f 00 00 00 00 00 00 00 00 00 00 38 22 d3 70 ff 7f 00 00 00 00 00 00 00 00 00 00 50 22 d3 70 ff 7f 00 00 40 01 e4 70 ff 7f 00 00 00 00 00 00 00 00 00 00
0,7728,PhoneExperienc,0x7fff70dc0000,0x7fff70e3ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
48 b8 a0 49 b2 d0 ff 7f 00 00 ff e0 00 00 00 00 H..I............
03 00 00 00 00 00 00 00 48 b9 f8 66 da 70 ff 7f ........H..f.p..
00 00 e9 b9 b1 ad 5f cc 48 8b d1 48 b9 48 8e d9 ......_.H..H.H..
70 ff 7f 00 00 e9 06 a8 ad 5f cc cc cc cc cc cc p........_......",48 b8 a0 49 b2 d0 ff 7f 00 00 ff e0 00 00 00 00 03 00 00 00 00 00 00 00 48 b9 f8 66 da 70 ff 7f 00 00 e9 b9 b1 ad 5f cc 48 8b d1 48 b9 48 8e d9 70 ff 7f 00 00 e9 06 a8 ad 5f cc cc cc cc cc cc
0,7728,PhoneExperienc,0x7fff70e50000,0x7fff70e5ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
00 00 00 00 00 00 00 00 88 61 e4 70 ff 7f 00 00 .........a.p....
70 8f 17 72 ff 7f 00 00 00 00 00 00 00 00 00 00 p..r............
a8 62 d8 71 ff 7f 00 00 00 00 00 00 00 00 00 00 .b.q............
00 00 00 00 00 00 00 00 38 87 07 71 ff 7f 00 00 ........8..q....",00 00 00 00 00 00 00 00 88 61 e4 70 ff 7f 00 00 70 8f 17 72 ff 7f 00 00 00 00 00 00 00 00 00 00 a8 62 d8 71 ff 7f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 38 87 07 71 ff 7f 00 00
0,7728,PhoneExperienc,0x7fff70ea0000,0x7fff70eaffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
00 00 00 00 00 00 00 00 a0 bf e4 70 ff 7f 00 00 ...........p....
00 00 00 00 00 00 00 00 b0 18 5c 71 ff 7f 00 00 ..........\\q....
c0 1e 5c 71 ff 7f 00 00 58 22 5c 71 ff 7f 00 00 ..\\q....X""\\q....
00 00 00 00 00 00 00 00 88 d9 d0 71 ff 7f 00 00 ...........q....",00 00 00 00 00 00 00 00 a0 bf e4 70 ff 7f 00 00 00 00 00 00 00 00 00 00 b0 18 5c 71 ff 7f 00 00 c0 1e 5c 71 ff 7f 00 00 58 22 5c 71 ff 7f 00 00 00 00 00 00 00 00 00 00 88 d9 d0 71 ff 7f 00 00
