TreeDepth,PID,Process,Start VPN,End VPN,Tag,Protection,CommitCharge,PrivateMemory,File output,Notes,Hexdump,Disasm
0,2796,MsMpEng.exe,0x15b541f0000,0x15b541f2fff,VadS,PAGE_EXECUTE_READWRITE,3,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................",55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc
0,2796,MsMpEng.exe,0x15b542f0000,0x15b542f1fff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................",55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc
0,2796,MsMpEng.exe,0x15b54390000,0x15b54390fff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................",55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc
0,2796,MsMpEng.exe,0x15b543d0000,0x15b543ddfff,VadS,PAGE_EXECUTE_READWRITE,14,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................",55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc
0,2796,MsMpEng.exe,0x15b580f0000,0x15b582effff,VadS,PAGE_EXECUTE_READWRITE,512,1,Disabled,,"
__ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ ................
__ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ ................
__ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ ................
__ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ ................",00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0,2796,MsMpEng.exe,0x15b57ff0000,0x15b580effff,VadS,PAGE_EXECUTE_READWRITE,256,1,Disabled,,"
__ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ ................
__ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ ................
__ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ ................
__ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ ................",00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0,992,powershell.exe,0x2e0145c0000,0x2e0145ccfff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,,"
00 00 00 00 00 00 00 00 40 79 e1 2c e0 02 00 00 ........@y.,....
40 79 e1 2c e0 02 00 00 00 00 e1 2c e0 02 00 00 @y.,.......,....
a0 0e 5c 14 e0 02 00 00 00 10 5c 14 e0 02 00 00 ..\\.......\\.....
00 d0 5c 14 e0 02 00 00 06 00 00 00 03 00 00 00 ..\\.............",00 00 00 00 00 00 00 00 40 79 e1 2c e0 02 00 00 40 79 e1 2c e0 02 00 00 00 00 e1 2c e0 02 00 00 a0 0e 5c 14 e0 02 00 00 00 10 5c 14 e0 02 00 00 00 d0 5c 14 e0 02 00 00 06 00 00 00 03 00 00 00
0,992,powershell.exe,0x2e02ce10000,0x2e02ce1ffff,VadS,PAGE_EXECUTE_READWRITE,15,1,Disabled,,"
00 00 00 00 00 00 00 00 c8 94 f6 72 76 a2 00 01 ...........rv...
ee ff ee ff 02 00 00 00 20 01 e1 2c e0 02 00 00 ........ ..,....
20 01 e1 2c e0 02 00 00 00 00 e1 2c e0 02 00 00  ..,.......,....
00 00 e1 2c e0 02 00 00 0f 00 00 00 00 00 00 00 ...,............",00 00 00 00 00 00 00 00 c8 94 f6 72 76 a2 00 01 ee ff ee ff 02 00 00 00 20 01 e1 2c e0 02 00 00 20 01 e1 2c e0 02 00 00 00 00 e1 2c e0 02 00 00 00 00 e1 2c e0 02 00 00 0f 00 00 00 00 00 00 00
0,7764,powershell.exe,0x22afe610000,0x22afe61ffff,VadS,PAGE_EXECUTE_READWRITE,8,1,Disabled,,"
00 00 00 00 00 00 00 00 26 c5 35 bb a2 0c 00 01 ........&.5.....
ee ff ee ff 02 00 00 00 20 01 61 fe 2a 02 00 00 ........ .a.*...
20 01 61 fe 2a 02 00 00 00 00 61 fe 2a 02 00 00  .a.*.....a.*...
00 00 61 fe 2a 02 00 00 0f 00 00 00 00 00 00 00 ..a.*...........",00 00 00 00 00 00 00 00 26 c5 35 bb a2 0c 00 01 ee ff ee ff 02 00 00 00 20 01 61 fe 2a 02 00 00 20 01 61 fe 2a 02 00 00 00 00 61 fe 2a 02 00 00 00 00 61 fe 2a 02 00 00 0f 00 00 00 00 00 00 00
0,7764,powershell.exe,0x22afeb30000,0x22afeb3ffff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,,"
00 00 00 00 00 00 00 00 43 14 bf ea 75 33 00 01 ........C...u3..
ee ff ee ff 02 00 00 00 20 01 b3 fe 2a 02 00 00 ........ ...*...
20 01 b3 fe 2a 02 00 00 00 00 b3 fe 2a 02 00 00  ...*.......*...
00 00 b3 fe 2a 02 00 00 0f 00 00 00 00 00 00 00 ....*...........",00 00 00 00 00 00 00 00 43 14 bf ea 75 33 00 01 ee ff ee ff 02 00 00 00 20 01 b3 fe 2a 02 00 00 20 01 b3 fe 2a 02 00 00 00 00 b3 fe 2a 02 00 00 00 00 b3 fe 2a 02 00 00 0f 00 00 00 00 00 00 00
0,7764,powershell.exe,0x22afeb70000,0x22afeb7cfff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,,"
00 00 00 00 00 00 00 00 90 78 61 fe 2a 02 00 00 .........xa.*...
90 78 61 fe 2a 02 00 00 00 00 61 fe 2a 02 00 00 .xa.*.....a.*...
e0 0d b7 fe 2a 02 00 00 00 10 b7 fe 2a 02 00 00 ....*.......*...
00 d0 b7 fe 2a 02 00 00 01 00 00 00 00 00 00 00 ....*...........",00 00 00 00 00 00 00 00 90 78 61 fe 2a 02 00 00 90 78 61 fe 2a 02 00 00 00 00 61 fe 2a 02 00 00 e0 0d b7 fe 2a 02 00 00 00 10 b7 fe 2a 02 00 00 00 d0 b7 fe 2a 02 00 00 01 00 00 00 00 00 00 00
0,7764,powershell.exe,0x7df4a38d0000,0x7df4a38dffff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,,"
00 00 00 00 00 00 00 00 78 0d 00 00 00 00 00 00 ........x.......
0c 00 00 00 49 c7 c2 00 00 00 00 48 b8 10 ec dc ....I......H....
bb f9 7f 00 00 ff e0 49 c7 c2 01 00 00 00 48 b8 .......I......H.
10 ec dc bb f9 7f 00 00 ff e0 49 c7 c2 02 00 00 ..........I.....",00 00 00 00 00 00 00 00 78 0d 00 00 00 00 00 00 0c 00 00 00 49 c7 c2 00 00 00 00 48 b8 10 ec dc bb f9 7f 00 00 ff e0 49 c7 c2 01 00 00 00 48 b8 10 ec dc bb f9 7f 00 00 ff e0 49 c7 c2 02 00 00
0,7764,powershell.exe,0x7df4a38e0000,0x7df4a397ffff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,,"
d8 ff ff ff ff ff ff ff 08 00 00 00 00 00 00 00 ................
01 00 00 00 00 00 00 00 00 02 0e 03 38 00 00 00 ............8...
68 01 04 08 0c 00 00 00 b0 0b 68 ba f9 7f 00 00 h.........h.....
00 10 63 ba f9 7f 00 00 08 53 7a ba f9 7f 00 00 ..c......Sz.....",d8 ff ff ff ff ff ff ff 08 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 02 0e 03 38 00 00 00 68 01 04 08 0c 00 00 00 b0 0b 68 ba f9 7f 00 00 00 10 63 ba f9 7f 00 00 08 53 7a ba f9 7f 00 00
